age,workclass,marital-status,relationship,race,sex,hours-per-week,income,region,nivel_educativo,perfil_ocupacional,cat_capital-gain,cat_capital-loss,log_capital_gain,log_capital_loss
51,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
27,Private,Never-married,Not-in-family,White,Male,50,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,State-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Married-spouse-absent,Unmarried,White,Female,25,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
34,Private,Never-married,Not-in-family,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Male,12,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,65,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
44,Local-gov,Married-civ-spouse,Husband,Black,Male,38,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Not-in-family,Black,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
40,Private,Married-civ-spouse,Husband,White,Male,40,>50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Federal-gov,Married-civ-spouse,Husband,White,Male,42,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Self-emp-not-inc,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
53,,Divorced,Not-in-family,White,Female,50,<=50K,EEUU,Universitaria,,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Wife,White,Female,50,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,State-gov,Married-civ-spouse,Husband,White,Male,1,>50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Divorced,Not-in-family,Black,Female,28,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
41,Local-gov,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Universitaria,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Federal-gov,Married-civ-spouse,Husband,White,Male,24,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Married-civ-spouse,Other-relative,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
40,Federal-gov,Never-married,Not-in-family,White,Female,55,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_7,Nivel_4,9.552865680310473,0.0
35,Private,Married-civ-spouse,Other-relative,White,Male,40,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_7,Nivel_4,8.895492631451633,0.0
24,Self-emp-not-inc,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_5,0.0,7.537430036586509
19,,Never-married,Own-child,White,Male,40,<=50K,Europa,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
51,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Local-gov,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,7.201170883281678
37,State-gov,Divorced,Unmarried,White,Female,35,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,Black,Male,36,>50K,EEUU,Universitaria,Servicios,Nivel_7,Nivel_4,8.895492631451633,0.0
35,Private,Divorced,Not-in-family,White,Male,60,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
58,Self-emp-inc,Married-civ-spouse,Wife,White,Female,35,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
17,Private,Never-married,Own-child,White,Female,12,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
44,Local-gov,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Private,Never-married,Not-in-family,Amer-Indian-Eskimo,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,Private,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
54,Self-emp-inc,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Not-in-family,Black,Male,60,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,Europa,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,55,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
64,,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
90,Private,Never-married,Not-in-family,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_3,0.0,7.699389406256737
54,Private,Married-civ-spouse,Husband,Black,Male,20,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
53,Local-gov,Never-married,Not-in-family,White,Female,35,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,,Divorced,Not-in-family,Amer-Indian-Eskimo,Female,10,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
66,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,7.251344983372214,0.0
75,Private,Widowed,Not-in-family,White,Female,20,<=50K,Latinoamerica,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
65,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Separated,Not-in-family,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_1,Nivel_4,8.209308411646937,0.0
41,Private,Divorced,Unmarried,Black,Female,38,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Not-in-family,White,Male,42,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Divorced,Other-relative,Other,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Not-in-family,White,Male,55,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
59,State-gov,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
40,State-gov,Never-married,Not-in-family,White,Female,38,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Husband,White,Male,50,>50K,Asia,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Local-gov,Married-civ-spouse,Husband,White,Male,70,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
40,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Self-emp-not-inc,Married-civ-spouse,Wife,White,Female,20,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
24,State-gov,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Own-child,White,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
38,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_1,0.0,7.462789157412448
56,Private,Married-civ-spouse,Husband,White,Male,35,<=50K,,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
32,Private,Never-married,Not-in-family,White,Female,34,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
40,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
45,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Wife,Black,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
59,Local-gov,Widowed,Unmarried,Black,Female,30,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
19,Local-gov,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
58,Private,Never-married,Not-in-family,White,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
42,Self-emp-not-inc,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,40,>50K,Asia,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
32,Private,Separated,Not-in-family,White,Female,30,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
45,Private,Widowed,Not-in-family,White,Female,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Own-child,White,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Male,12,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
59,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_1,Nivel_4,8.310169021981912,0.0
26,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Self-emp-inc,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,75,>50K,Asia,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
19,,Never-married,Own-child,White,Male,24,<=50K,Norteamerica_Otros,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
64,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Never-married,Not-in-family,White,Female,45,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
61,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Male,24,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,6.962243464266207,0.0
50,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,98,<=50K,EEUU,Maestría,Operativo_Manual,Nivel_3,Nivel_4,7.786551806428712,0.0
27,Local-gov,Never-married,Own-child,White,Male,35,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
30,Private,Divorced,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
44,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_7,Nivel_4,8.895492631451633,0.0
35,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Wife,White,Female,48,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_7,Nivel_4,8.895492631451633,0.0
22,Private,Never-married,Not-in-family,White,Female,15,<=50K,Europa,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Local-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_8,Nivel_4,8.552367266423891,0.0
34,Private,Divorced,Unmarried,Black,Female,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
60,Private,Divorced,Not-in-family,White,Female,42,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
57,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
41,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Private,Divorced,Not-in-family,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
31,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
29,Local-gov,Never-married,Not-in-family,White,Male,56,<=50K,EEUU,Universitaria,Servicios,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Own-child,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Private,Never-married,Unmarried,Black,Female,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
65,Private,Married-civ-spouse,Husband,White,Male,16,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Self-emp-inc,Divorced,Not-in-family,White,Female,60,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,40,<=50K,,Maestría,,Nivel_1,Nivel_4,8.150467911624004,0.0
24,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Divorced,Not-in-family,White,Male,80,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
48,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_7,Nivel_4,8.94754601503218,0.0
21,Private,Never-married,Not-in-family,Asian-Pac-Islander,Female,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
55,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_5,Nivel_4,8.386400901166214,0.0
24,Private,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,40,<=50K,Asia,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Private,Never-married,Not-in-family,White,Female,33,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,Self-emp-inc,Married-civ-spouse,Husband,White,Male,54,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,35,>50K,Asia,Maestría,Administrativo_Especializado,Nivel_7,Nivel_4,8.895492631451633,0.0
19,,Never-married,Own-child,Black,Female,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
36,Self-emp-not-inc,Divorced,Not-in-family,Black,Female,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Own-child,White,Male,15,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
77,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Married-civ-spouse,Other-relative,White,Female,40,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
62,Private,Widowed,Not-in-family,White,Female,24,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
39,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,7.303843225277705
35,Private,Divorced,Not-in-family,White,Male,45,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
76,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,10,<=50K,EEUU,Maestría,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
63,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
23,,Never-married,Own-child,Black,Female,15,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Wife,White,Female,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.543273346705446
58,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
66,Private,Never-married,Not-in-family,White,Male,55,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,7.62608275807238,0.0
41,Private,Never-married,Not-in-family,Black,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
47,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
